key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,volstandard,voldeviant,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,RegStandardPitch,RegDeviantPitch,key_resp_6.keys,key_resp_6.rt,RegAudSequence,diff-reg,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_7.keys,key_resp_7.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,standard,devient,key_resp_8.keys,key_resp_8.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,key_resp_9.keys,key_resp_9.rt
space,0.813,space,1.7999,space,3.099,0,0,0,0,1,RegPatterns/01-ms_2_2_4_1_3_unit230.mp3,RegPatterns/01d-ms_2_2_4_3_1_unit230.mp3,train3_audtrain2,2023-11-15_10h45.13.500,AudTraining2,2021.2.3,Win32,60.10699044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,train3_audtrain2,2023-11-15_10h45.13.500,AudTraining2,2021.2.3,Win32,60.10699044,space,1.8482,1,11.8746,0,0,0,0,1,RegPatterns/Noise.mp3,RegPatterns/Noise.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,train3_audtrain2,2023-11-15_10h45.13.500,AudTraining2,2021.2.3,Win32,60.10699044,,,,,,,,,,,,space,1.3644,RegPatterns/18-ms_4_2_2_1_1_2_unit270.mp3,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,train3_audtrain2,2023-11-15_10h45.13.500,AudTraining2,2021.2.3,Win32,60.10699044,,,,,,,,,,,,,,RegPatterns/18d-ms_4_2_2_2_1_1_unit270.mp3,2,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,train3_audtrain2,2023-11-15_10h45.13.500,AudTraining2,2021.2.3,Win32,60.10699044,,,,,,,,,,,,,,RegPatterns/18-ms_4_2_2_1_1_2_unit270.mp3,0,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,train3_audtrain2,2023-11-15_10h45.13.500,AudTraining2,2021.2.3,Win32,60.10699044,,,,,,,,,,,,,,,,,,,,,1,5.8379,0,0,0,6,1,RegPatterns/18-ms_4_2_2_1_1_2_unit270.mp3,RegPatterns/18d-ms_4_2_2_2_1_1_unit270.mp3,,,,,,,,,
,,,,,,,,,,,,,train3_audtrain2,2023-11-15_10h45.13.500,AudTraining2,2021.2.3,Win32,60.10699044,,,,,,,,,,,,,,RegPatterns/16-ms_3_1_2_2_1_3_unit230.mp3,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,train3_audtrain2,2023-11-15_10h45.13.500,AudTraining2,2021.2.3,Win32,60.10699044,,,,,,,,,,,,,,RegPatterns/16d-ms_3_1_2_2_3_1_unit230.mp3,2,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,train3_audtrain2,2023-11-15_10h45.13.500,AudTraining2,2021.2.3,Win32,60.10699044,,,,,,,,,,,,,,RegPatterns/16-ms_3_1_2_2_1_3_unit230.mp3,0,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,train3_audtrain2,2023-11-15_10h45.13.500,AudTraining2,2021.2.3,Win32,60.10699044,,,,,,,,,,,,,,,,,,,,,1,37.3685,0,1,1,5,1,RegPatterns/16-ms_3_1_2_2_1_3_unit230.mp3,RegPatterns/16d-ms_3_1_2_2_3_1_unit230.mp3,,,,,,,,,
,,,,,,,,,,,,,train3_audtrain2,2023-11-15_10h45.13.500,AudTraining2,2021.2.3,Win32,60.10699044,,,,,,,,,,,,,,RegPatterns/30d-ms_1_3_2_2_1_1_2_unit230.mp3,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,train3_audtrain2,2023-11-15_10h45.13.500,AudTraining2,2021.2.3,Win32,60.10699044,,,,,,,,,,,,,,RegPatterns/30-ms_3_1_2_2_1_1_2_unit230.mp3,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,train3_audtrain2,2023-11-15_10h45.13.500,AudTraining2,2021.2.3,Win32,60.10699044,,,,,,,,,,,,,,RegPatterns/30-ms_3_1_2_2_1_1_2_unit230.mp3,0,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,train3_audtrain2,2023-11-15_10h45.13.500,AudTraining2,2021.2.3,Win32,60.10699044,,,,,,,,,,,,,,,,,,,,,1,0.2968,0,2,2,10,1,RegPatterns/30-ms_3_1_2_2_1_1_2_unit230.mp3,RegPatterns/30d-ms_1_3_2_2_1_1_2_unit230.mp3,,,,,,,,,
,,,,,,,,,,,,,train3_audtrain2,2023-11-15_10h45.13.500,AudTraining2,2021.2.3,Win32,60.10699044,,,,,,,,,,,,,,RegPatterns/20-ms_2_1_1_2_2_3_1_unit230.mp3,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,train3_audtrain2,2023-11-15_10h45.13.500,AudTraining2,2021.2.3,Win32,60.10699044,,,,,,,,,,,,,,RegPatterns/20d-ms_2_1_1_2_2_1_3_unit230.mp3,2,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,train3_audtrain2,2023-11-15_10h45.13.500,AudTraining2,2021.2.3,Win32,60.10699044,,,,,,,,,,,,,,RegPatterns/20-ms_2_1_1_2_2_3_1_unit230.mp3,0,2,0,2,0,1,,,,,,,,,,,,,,,,,,
